0, 511, 1981
2142, 287, 1867
195, 1711, 511
2132, 1195, 3594
4743, 881, 4225
3620, 1230, 798
23, 67, 1042
1148, 292, 2256
787, 1284, 2409
1026, 1510, 905
4439, 895, 5194
185, 94, 883
3279, 2437, 2589
1944, 703, 1327
370, 153, 1196
745, 1843, 2563
180, 4870, 1735
113, 274, 172
3320, 267, 61
761, 5562, 1240
2433, 475, 1019
1164, 275, 239
80, 698, 1309
545, 1720, 431
4762, 370, 331
1561, 703, 3004
1926, 1244, 301
370, 510, 2489
230, 2901, 668
619, 4296, 1110
871, 706, 3138
542, 640, 2756
78, 572, 157
1713, 4596, 649
4863, 850, 2488
230, 851, 112
43, 2759, 431
682, 102, 224
203, 972, 1960
219, 509, 663
3146, 3739, 1020
2088, 5700, 904
981, 99, 842
330, 323, 662
2016, 1557, 1213
146, 194, 118
5701, 5702, 3980
2983, 5703, 3513
104, 419, 619
263, 131, 4795
210, 4572, 111
30, 46, 231
1618, 1460, 263
850, 3403, 2215
661, 1321, 146
1059, 252, 175
749, 2519, 20
1990, 2033, 1910
221, 2437, 557
127, 499, 0
0, 1764, 180
131, 234, 10
131, 198, 348
593, 745, 768
80, 67, 4202
2308, 591, 1130
1152, 1201, 503
112, 5711, 298
1863, 0, 1394
1656, 417, 189
1059, 80, 1449
3220, 668, 423
1982, 3208, 3582
1117, 56, 753
2644, 80, 274
5712, 5347, 758
261, 2154, 1063
2231, 5570, 864
422, 1912, 2291
5714, 1411, 1463
234, 278, 168
1034, 767, 2124
570, 261, 2302
1759, 189, 324
35, 552, 48
3471, 1128, 283
1102, 1182, 5185
5582, 305, 2591
67, 1047, 1685
46, 5718, 80
1935, 912, 1019
666, 109, 977
1034, 245, 2082
1229, 926, 283
16, 3354, 1377
77, 1005, 118
525, 429, 4839
202, 510, 93
1311, 1193, 1139
0, 301, 109
3146, 178, 147
4729, 5182, 2029
3145, 2280, 683
133, 1019, 3544
2755, 2034, 1715
503, 718, 738
1449, 176, 1725
2360, 67, 417
429, 332, 283
12, 65, 80
741, 500, 5732
650, 80, 445
348, 1350, 523
1225, 2391, 2108
3209, 964, 72
989, 1369, 1509
12, 784, 5735
1377, 2076, 395
2018, 4493, 16
9, 702, 180
5738, 457, 1510
360, 24, 2548
4357, 4995, 1049
3503, 12, 16
3555, 512, 9
67, 251, 1138
235, 1785, 5600
11, 2280, 878
41, 46, 219
627, 30, 557
640, 3150, 5687
1784, 12, 6
5616, 3542, 2020
331, 518, 2092
2600, 4942, 147
2222, 1787, 380
2133, 323, 348
867, 35, 1919
3268, 317, 903
2719, 495, 503
214, 301, 183
5499, 2648, 5741
1654, 1434, 3994
3138, 48, 85
37, 957, 59
1761, 829, 789
636, 427, 591
3025, 230, 283
3462, 911, 282
74, 5023, 864
271, 67, 911
293, 724, 326
379, 995, 441
705, 326, 4125
1750, 2553, 9
547, 757, 173
4384, 330, 628
80, 67, 689
427, 96, 317
5004, 991, 976
542, 4598, 1745
2555, 1821, 476
828, 21, 1509
32, 1369, 979
5753, 5752, 2235
703, 30, 252
4000, 589, 96
987, 2218, 1666
219, 2502, 420
15, 117, 189
333, 2140, 4927
41, 2379, 4801
221, 663, 751
1941, 1144, 277
5757, 5758, 992
1177, 48, 767
1007, 1014, 2598
3408, 591, 265
640, 2732, 1952
3301, 5330, 2519
1535, 5760, 3399
640, 911, 2153
557, 935, 348
2730, 0, 945
1753, 36, 322
613, 490, 174
748, 219, 80
2275, 1999, 278
77, 154, 5610
1328, 1193, 1262
180, 39, 80
2132, 542, 517
1791, 1710, 1321
3246, 503, 77
1275, 236, 1066
4735, 1988, 190
89, 713, 968
2026, 4588, 5276
1664, 1756, 4694
515, 911, 252
2398, 1720, 464
1149, 177, 3723
769, 535, 1102
617, 1267, 130
1636, 1240, 252
80, 230, 96
330, 521, 265
1966, 37, 180
3210, 3734, 656
758, 2123, 431
138, 1928, 3207
2114, 1972, 1562
895, 31, 230
2553, 370, 4399
143, 911, 87
6, 1730, 541
5619, 1522, 4197
283, 1741, 487
298, 1337, 4658
3688, 1719, 80
1225, 4800, 1337
4071, 282, 303
408, 3422, 1561
761, 476, 18
517, 2727, 554
2268, 3131, 5772
1037, 1366, 98
541, 4400, 698
231, 3307, 251
30, 216, 581
45, 0, 9
2589, 1690, 2585
136, 5735, 2151
1948, 3224, 4890
1852, 1418, 1187
360, 419, 444
3244, 649, 0
15, 703, 263
2188, 445, 180
96, 422, 254
180, 66, 1027
431, 3671, 1177
2191, 5782, 290
3535, 417, 2610
1956, 9, 172
3688, 1280, 837
723, 1834, 510
214, 563, 175
36, 231, 1504
790, 263, 1411
361, 949, 1037
119, 958, 1659
3289, 746, 32
251, 151, 2376
557, 744, 1919
2550, 969, 230
12, 677, 194
65, 1059, 2275
1217, 826, 1602
230, 45, 2095
77, 1759, 804
397, 120, 712
3016, 2028, 160
1021, 268, 3145
172, 790, 3549
351, 3399, 190
6, 289, 2509
2089, 985, 72
219, 429, 445
717, 350, 3549
2942, 1748, 263
1750, 2918, 392
132, 146, 175
22, 141, 275
455, 382, 1505
1560, 5288, 3993
3942, 5809, 158
945, 2095, 1979
2573, 2159, 3311
67, 680, 330
236, 4615, 361
256, 802, 66
5310, 2085, 3116
592, 2866, 361
4897, 4229, 1055
3916, 1707, 2506
3210, 9, 268
200, 4049, 2172
2752, 146, 911
85, 5812, 4289
1700, 60, 981
348, 1130, 1042
3461, 10, 327
1280, 1724, 1847
3213, 235, 2564
1979, 283, 20
301, 1023, 183
1990, 4359, 559
1006, 1206, 360
553, 427, 676
510, 1019, 1522
3784, 201, 1634
5002, 1781, 1603
3009, 4216, 2241
24, 302, 721
2189, 9, 32
1877, 2306, 1063
138, 302, 1337
2646, 131, 352
573, 1304, 3356
696, 230, 179
5743, 5826, 1712
680, 36, 2842
223, 10, 3815
325, 1437, 1912
1482, 1600, 352
1659, 175, 417
664, 1710, 695
1173, 2088, 1348
2181, 940, 1162
3688, 3547, 146
541, 321, 189
445, 5610, 531
129, 24, 352
1195, 2965, 1110
3698, 181, 5315
542, 680, 122
1050, 3334, 553
102, 2186, 1753
468, 2555, 72
193, 3209, 3676
613, 2876, 673
1204, 168, 837
1225, 9, 872
221, 1583, 2280
98, 905, 171
289, 251, 200
2006, 595, 1019
136, 918, 404
991, 908, 5847
1966, 219, 205
558, 2355, 203
3225, 1169, 230
80, 34, 2195
0, 880, 2650
2222, 3137, 427
1947, 2161, 2969
293, 330, 685
298, 517, 11
768, 217, 145
251, 119, 56
1993, 656, 431
1148, 2618, 4683
970, 431, 2506
687, 1720, 292
327, 1253, 1488
852, 871, 61
678, 9, 499
813, 10, 67
65, 234, 1016
2537, 965, 1871
657, 400, 1784
3169, 81, 1019
836, 1883, 1171
686, 28, 2813
2263, 5754, 1127
1610, 445, 784
379, 38, 292
511, 406, 3419
2058, 285, 180
623, 192, 231
1208, 1510, 1370
586, 6, 2389
663, 2153, 3307
118, 1099, 223
206, 230, 2557
464, 953, 5859
3404, 230, 0
180, 1187, 662
1545, 113, 2525
262, 216, 293
1470, 459, 404
3804, 777, 613
1027, 282, 78
581, 298, 67
2584, 18, 3758
307, 45, 1523
760, 1977, 160
2204, 2179, 2261
503, 230, 105
2767, 2275, 2927
3189, 124, 431
662, 67, 1058
320, 2336, 628
448, 3255, 2318
5024, 221, 2598
32, 1687, 3308
220, 160, 230
360, 121, 234
3004, 1940, 426
2969, 296, 2529
3139, 684, 970
5868, 1277, 3752
362, 54, 2369
1138, 67, 179
850, 151, 2306
611, 388, 934
177, 2564, 1952
1012, 1323, 1936
0, 5403, 528
263, 322, 126
5871, 1939, 5870
5289, 145, 67
761, 46, 3404
183, 4435, 35
2131, 1191, 1467
862, 758, 3073
422, 5150, 142
768, 322, 640
3904, 348, 4038
5688, 910, 1323
1729, 2829, 479
35, 675, 9
67, 723, 3279
26, 37, 4130
668, 2056, 553
850, 503, 2306
2655, 3895, 228
1252, 1962, 1181
230, 254, 20
10, 160, 573
1332, 656, 1912
2140, 4708, 3881
252, 2483, 652
543, 1507, 3608
1244, 427, 3263
4889, 480, 2134
1181, 2321, 5877
681, 5878, 107
3580, 2383, 2172
468, 423, 291
180, 31, 80
3453, 30, 1019
3293, 2437, 1018
613, 4296, 3653
504, 4495, 5006
7, 4984, 1833
3708, 2355, 151
704, 5026, 2570
38, 4277, 2953
1997, 945, 1005
353, 36, 769
2569, 4668, 122
4921, 45, 326
0, 2613, 157
557, 682, 708
5887, 158, 740
4439, 5735, 681
426, 3542, 1383
883, 2173, 444
2437, 206, 87
872, 329, 689
113, 289, 5888
905, 787, 660
5297, 2118, 2815
729, 965, 4780
1704, 286, 1133
427, 2559, 231
145, 9, 112
4925, 695, 2579
80, 395, 956
445, 510, 2173
515, 2235, 63
117, 1649, 1940
39, 858, 4152
22, 1543, 12
147, 1270, 1275
3294, 216, 451
34, 154, 761
1952, 2159, 252
2186, 29, 4186
2726, 66, 1147
27, 72, 190
1210, 97, 80
35, 80, 2535
2197, 3246, 636
2784, 431, 352
850, 1791, 862
1023, 1022, 552
481, 846, 671
0, 851, 320
2400, 3684, 510
1712, 151, 1194
2600, 662, 234
5902, 110, 197
1176, 808, 1017
1674, 140, 38
586, 20, 5905
4632, 2973, 5801
100, 3551, 4961
4602, 5907, 278
188, 767, 283
1193, 1887, 2631
6, 487, 1557
2003, 814, 429
2132, 78, 2059
982, 3307, 416
330, 645, 521
4225, 172, 1068
40, 2241, 1605
559, 2748, 1247
2775, 16, 3173
4439, 1579, 131
21, 612, 1761
67, 186, 293
662, 133, 4293
904, 292, 5271
1955, 12, 283
5200, 2528, 5103
0, 254, 1237
1447, 442, 1093
553, 1062, 541
945, 216, 221
3208, 509, 663
267, 1268, 1373
1017, 54, 1988
21, 42, 972
570, 987, 2195
837, 3279, 416
245, 640, 2918
740, 1896, 188
4782, 1688, 2942
126, 2919, 1143
326, 2069, 668
1482, 4412, 4908
626, 794, 2195
1841, 1736, 464
2717, 133, 361
1868, 180, 194
440, 1912, 108
1643, 1524, 4242
5923, 198, 2932
849, 592, 278
523, 542, 92
595, 1165, 417
3236, 2340, 668
1107, 411, 811
30, 323, 332
808, 1065, 263
1678, 1337, 4718
17, 1655, 5927
67, 3988, 2040
254, 605, 589
230, 2089, 992
6, 2120, 230
305, 131, 293
656, 1972, 624
2082, 1966, 112
1050, 2455, 3073
545, 586, 93
361, 3163, 488
2135, 768, 4890
80, 118, 226
745, 3933, 2124
1056, 2755, 271
698, 612, 120
808, 442, 420
1583, 3147, 2525
1080, 5769, 21
3694, 3813, 1756
95, 4056, 663
2543, 301, 483
4469, 93, 31
1411, 320, 928
3771, 5938, 1605
3092, 5019, 2600
1422, 4642, 1625
2752, 234, 1054
282, 291, 1966
1193, 2008, 811
2162, 392, 901
3575, 5042, 92
2911, 2639, 2132
18, 236, 80
1964, 1555, 2509
1981, 2096, 2266
67, 245, 183
221, 617, 429
66, 2446, 92
873, 1969, 254
3229, 380, 298
0, 80, 180
490, 5944, 861
4034, 3423, 16
1729, 3985, 2133
1981, 138, 970
321, 3464, 140
67, 2224, 3410
1568, 166, 1177
681, 326, 189
2853, 979, 976
1545, 1755, 1981
88, 98, 3215
1362, 1430, 926
767, 1679, 193
2597, 254, 3330
170, 11, 3148
977, 3092, 626
2575, 69, 230
1981, 2089, 9
236, 59, 1871
1056, 814, 595
1293, 930, 128
367, 2773, 867
5564, 176, 4768
279, 65, 595
5951, 294, 2469
2534, 286, 326
704, 2318, 170
1090, 933, 5503
2268, 911, 510
969, 543, 274
2076, 2773, 1400
1871, 666, 42
453, 194, 3268
1293, 112, 75
5044, 1967, 1655
521, 66, 2694
1863, 382, 1842
46, 219, 3267
236, 1229, 2186
842, 3163, 107
851, 267, 1570
231, 16, 1062
254, 245, 206
293, 3233, 3614
1019, 480, 323
203, 225, 453
4356, 4882, 2159
141, 330, 131
1070, 424, 2988
512, 829, 448
813, 1811, 617
67, 966, 155
2047, 581, 263
223, 431, 1911
5655, 3219, 348
170, 996, 32
277, 317, 689
4783, 3401, 2045
3139, 625, 4135
119, 5958, 1194
459, 4535, 205
685, 180, 2437
2124, 2231, 3611
4946, 315, 2548
34, 944, 96
2034, 423, 445
3268, 4265, 4000
829, 1572, 230
247, 321, 1871
1765, 1194, 829
5160, 677, 675
597, 1947, 2497
5963, 1877, 1743
181, 392, 2186
1922, 790, 677
3827, 542, 80
461, 1256, 4765
617, 2509, 1735
813, 662, 389
3621, 187, 287
85, 640, 1026
269, 74, 2129
1935, 1005, 254
2169, 3461, 740
252, 80, 9
1202, 167, 627
970, 2094, 5965
1231, 5966, 2606
388, 1939, 3895
283, 92, 3282
660, 674, 2807
98, 651, 126
4889, 4725, 2494
3584, 18, 80
263, 396, 13
99, 80, 146
871, 77, 5970
2488, 657, 874
172, 3255, 254
767, 1564, 1430
2956, 65, 2553
2340, 2153, 2550
2093, 2, 1056
5043, 2263, 1160
2288, 1657, 440
230, 2440, 1148
2093, 392, 1048
37, 155, 69
814, 57, 593
146, 662, 281
4096, 2177, 663
1654, 230, 572
4801, 2156, 963
1563, 3718, 5977
3042, 112, 75
34, 2186, 445
405, 2184, 1025
661, 194, 885
1162, 739, 74
324, 1440, 4368
307, 2235, 2837
1723, 1981, 806
4035, 1177, 511
3830, 290, 275
2731, 2727, 553
767, 1933, 829
323, 510, 923
2132, 942, 263
75, 336, 1350
529, 4431, 10
19, 106, 807
301, 1794, 302
80, 683, 445
79, 656, 529
3303, 498, 3636
1583, 228, 542
604, 112, 165
322, 311, 1098
263, 5259, 1079
2305, 857, 829
146, 67, 123
109, 1720, 145
12, 630, 542
415, 1750, 1981
3282, 969, 656
4421, 969, 180
0, 1019, 254
160, 1981, 993
427, 275, 110
760, 69, 2844
682, 2762, 230
234, 236, 515
513, 127, 612
1887, 1113, 814
2048, 983, 974
1636, 3815, 2705
2555, 3440, 3273
322, 2724, 58
567, 3495, 713
625, 202, 22
4479, 488, 4404
529, 33, 461
1021, 2290, 2393
1979, 849, 431
791, 1204, 81
234, 262, 423
650, 980, 67
761, 668, 757
867, 1881, 228
1899, 1204, 382
847, 1712, 348
429, 431, 1321
40, 851, 46
676, 934, 2509
2280, 979, 230
1784, 515, 640
5993, 2864, 861
67, 7, 3563
3589, 1631, 1428
176, 229, 4026
1530, 77, 2193
464, 283, 452
67, 464, 282
154, 228, 322
11, 464, 837
190, 189, 11
338, 488, 649
2519, 883, 3085
1027, 2208, 2642
249, 1561, 33
572, 435, 684
1940, 2919, 4341
5765, 5994, 251
762, 3887, 1565
180, 4886, 445
2459, 1034, 6002
42, 263, 1449
271, 5707, 1007
343, 93, 180
2088, 668, 2173
1563, 3575, 348
445, 382, 4223
427, 2622, 131
305, 4611, 5177
67, 2395, 24
422, 986, 1019
85, 3016, 790
623, 4682, 603
3871, 64, 293
182, 30, 667
4513, 236, 1893
863, 2960, 30
263, 1535, 78
986, 92, 1240
39, 380, 5449
5088, 192, 3989
267, 2033, 2446
274, 673, 424
1867, 307, 3734
69, 11, 307
1698, 591, 2186
9, 612, 247
1803, 617, 14
2154, 850, 283
857, 1730, 510
67, 61, 230
3859, 2529, 1695
2022, 3754, 1960
263, 1018, 684
80, 322, 442
2168, 224, 96
959, 105, 1059
674, 738, 1252
1923, 344, 3303
1109, 931, 1096
1648, 1430, 703
756, 2898, 2553
2153, 220, 443
2960, 2961, 5164
769, 21, 2241
2252, 45, 3802
2135, 817, 41
1026, 1151, 126
978, 175, 2383
0, 445, 122
511, 230, 431
2942, 6016, 2584
703, 4274, 2727
322, 1650, 112
589, 6, 3895
1130, 771, 4000
552, 431, 301
1085, 1971, 349
1160, 330, 651
7, 322, 2224
1910, 6017, 2548
3886, 16, 431
1971, 957, 1282
1732, 6018, 960
574, 180, 2702
75, 4002, 663
2454, 929, 4025
4800, 150, 1196
19, 66, 611
317, 11, 431
117, 2306, 3798
660, 1952, 1166
13, 460, 37
252, 3734, 2553
226, 3440, 1199
867, 3919, 56
1711, 286, 6021
174, 177, 283
77, 1068, 1098
989, 326, 2756
1659, 38, 293
668, 33, 595
326, 2154, 21
3008, 5644, 1654
85, 234, 16
2151, 1426, 229
2173, 963, 1463
206, 919, 9
950, 3081, 415
459, 844, 180
2554, 69, 4783
3564, 564, 3679
960, 2225, 479
234, 1359, 2552
847, 1268, 190
285, 851, 557
281, 193, 557
5136, 4681, 5360
447, 6023, 880
24, 656, 4287
1488, 5801, 1615
194, 1244, 4216
140, 132, 251
3298, 1725, 4946
99, 1950, 2124
19, 819, 45
30, 554, 3267
458, 442, 1836
2534, 2595, 1952
423, 3970, 236
4708, 1784, 6027
57, 2177, 804
970, 2961, 170
2838, 5890, 159
1515, 1204, 108
2, 1062, 3385
1650, 104, 0
104, 562, 904
370, 445, 2149
105, 3973, 45
873, 28, 476
1076, 283, 2727
243, 2248, 238
3475, 4318, 5094
1618, 176, 4213
440, 112, 476
2095, 445, 45
3716, 1275, 1369
640, 146, 517
712, 427, 656
2225, 429, 146
689, 466, 2316
746, 3920, 2173
75, 4438, 127
3224, 328, 6032
4623, 5564, 5228
593, 4397, 1098
785, 411, 1832
5436, 39, 180
146, 3089, 422
1702, 27, 151
217, 181, 689
1523, 67, 715
1165, 507, 236
6013, 663, 1207
2411, 106, 1501
704, 101, 1225
4343, 30, 424
591, 40, 3081
617, 4320, 138
19, 518, 919
4807, 1219, 5313
2135, 977, 445
90, 65, 446
1067, 192, 1912
431, 445, 353
2146, 698, 271
74, 1928, 1056
3066, 2306, 4092
203, 278, 353
1059, 5324, 183
327, 663, 388
99, 1896, 931
338, 1649, 2186
3138, 236, 1794
353, 198, 38
112, 802, 895
553, 4441, 550
1329, 4615, 2177
92, 172, 1264
4000, 872, 1011
4531, 3100, 2917
147, 2623, 510
226, 2437, 250
3763, 278, 1707
365, 195, 92
180, 1128, 80
67, 769, 429
1864, 729, 435
160, 431, 976
5596, 1513, 1405
126, 745, 1068
2417, 3737, 164
870, 2162, 1417
1167, 317, 3999
146, 3467, 4588
113, 80, 60
829, 1957, 1923
6050, 874, 3520
2752, 230, 389
67, 3714, 880
1963, 339, 1500
6052, 4292, 1195
883, 27, 945
18, 4239, 802
27, 118, 59
2745, 254, 6054
2647, 1320, 32
1605, 1186, 572
844, 1896, 2440
435, 3442, 811
323, 181, 301
1244, 4094, 417
1910, 554, 96
680, 511, 2379
326, 1293, 472
99, 3069, 6056
1533, 350, 750
5559, 1107, 464
3826, 32, 1977
126, 75, 543
281, 985, 4150
1019, 1187, 1952
203, 3737, 617
980, 2993, 176
513, 695, 291
1682, 4798, 628
523, 3267, 2391
40, 768, 883
1719, 3535, 3145
1939, 100, 2047
180, 980, 2190
2231, 1441, 612
2725, 3143, 1843
198, 2871, 1152
2263, 872, 3786
9, 183, 382
1865, 19, 3216
6061, 3420, 4686
980, 1066, 897
680, 1105, 118
691, 847, 3580
2432, 4708, 3401
61, 1180, 3254
1730, 1927, 676
1735, 3760, 675
915, 567, 1844
1678, 4249, 1708
2424, 2091, 4579
1005, 109, 6062
1005, 2483, 1062
1914, 480, 553
274, 479, 613
2237, 67, 2124
93, 431, 292
330, 1738, 613
1275, 12, 1056
1719, 6002, 4954
74, 245, 531
2204, 1193, 909
1181, 767, 7
2261, 429, 960
429, 283, 189
3264, 2140, 2067
521, 3663, 1016
1507, 4048, 2282
234, 1990, 1544
663, 1067, 651
4312, 388, 452
326, 2527, 118
132, 518, 5375
275, 691, 631
110, 2448, 809
1136, 429, 1008
3522, 228, 326
328, 2332, 662
206, 667, 963
6067, 5610, 981
993, 957, 4521
67, 851, 1017
1063, 1966, 2492
707, 98, 2119
271, 1966, 80
60, 445, 326
304, 2646, 1521
322, 1112, 77
1225, 128, 1157
6068, 230, 298
118, 19, 1027
1990, 336, 906
761, 4737, 1328
140, 1086, 5403
851, 0, 13
266, 20, 6069
445, 31, 6071
1730, 107, 1744
1778, 592, 256
2159, 133, 293
675, 1761, 1738
168, 1448, 1761
105, 28, 11
57, 76, 2273
628, 111, 6074
712, 2224, 180
6075, 118, 1057
221, 286, 1063
245, 510, 404
2186, 2153, 3641
2573, 74, 1769
847, 904, 2173
1769, 2506, 2577
18, 75, 488
275, 122, 468
3240, 680, 3073
298, 2596, 4142
678, 586, 860
503, 27, 302
2399, 1652, 3524
11, 104, 677
3580, 231, 6077
43, 2280, 689
78, 263, 190
110, 185, 871
9, 1422, 1729
1332, 172, 883
2062, 682, 2140
1729, 1666, 1033
609, 649, 1068
131, 676, 672
121, 3150, 96
2433, 2190, 236
2735, 541, 2201
1643, 180, 98
4954, 529, 5721
1768, 2746, 2548
1059, 175, 3688
2620, 3142, 1760
2524, 27, 675
3471, 2730, 5509
291, 550, 230
976, 1955, 1616
4293, 1732, 3461
850, 6, 154
85, 4446, 6084
10, 227, 289
2235, 995, 1964
2248, 2417, 217
234, 1957, 2003
858, 473, 555
0, 1229, 118
525, 1889, 6087
1392, 294, 187
4479, 2187, 178
767, 404, 650
1268, 39, 2
230, 2134, 236
435, 301, 4120
3127, 40, 80
2960, 228, 80
1388, 360, 9
3464, 4901, 5022
883, 24, 221
1759, 72, 67
562, 1969, 1563
1961, 283, 6091
93, 769, 464
104, 1, 93
864, 581, 1377
321, 1523, 3025
1912, 676, 429
883, 2036, 1345
3598, 855, 458
3566, 137, 1753
10, 133, 46
2148, 353, 2727
0, 2815, 1032
437, 4751, 126
67, 2060, 160
429, 2746, 395
9, 1761, 1736
1312, 2246, 2014
867, 4264, 80
92, 2422, 5362
5384, 683, 3734
5083, 3730, 4345
444, 3648, 816
993, 34, 2091
445, 60, 92
821, 5993, 382
404, 1067, 790
2306, 429, 22
327, 806, 732
251, 9, 669
120, 90, 370
267, 3745, 1770
371, 32, 1756
3440, 67, 323
1912, 1244, 756
6097, 420, 1743
105, 140, 1056
4607, 1047, 2224
444, 2555, 113
667, 9, 202
292, 912, 200
6099, 2433, 3555
3277, 182, 1927
2552, 2130, 118
1243, 173, 2154
72, 263, 1271
1939, 1293, 159
2546, 318, 1122
311, 704, 2139
3094, 378, 2097
1586, 3255, 640
5712, 5759, 1738
1966, 71, 2421
279, 1019, 179
3347, 72, 1035
110, 157, 322
649, 100, 2247
3213, 3596, 1708
15, 177, 154
771, 814, 769
3051, 1574, 230
326, 80, 46
180, 431, 69
1342, 601, 2277
847, 11, 87
3734, 271, 22
529, 3695, 3916
3813, 30, 348
319, 170, 837
2509, 850, 851
3169, 1112, 649
283, 147, 3506
236, 965, 2727
837, 445, 657
3246, 1275, 146
1070, 458, 57
229, 1966, 6105
681, 185, 1077
3222, 969, 38
2035, 2053, 0
2318, 164, 3475
1702, 389, 78
117, 2878, 1562
6106, 2468, 5346
1059, 1062, 128
2069, 369, 1843
370, 1272, 553
1526, 650, 1360
120, 3686, 4667
431, 6107, 487
1027, 521, 1851
911, 435, 85
177, 66, 2095
282, 541, 44
3584, 5886, 2365
216, 2744, 3090
5578, 4708, 1173
188, 267, 5782
2348, 230, 2448
1370, 2469, 2176
4682, 743, 2300
2395, 1294, 703
999, 80, 313
1306, 1659, 110
4632, 1922, 883
2153, 872, 147
424, 797, 521
1600, 1373, 4044
3090, 850, 2306
75, 2864, 3941
2225, 662, 205
844, 845, 326
21, 80, 1014
2189, 3292, 6109
3920, 1978, 429
117, 445, 2129
222, 6110, 1610
395, 6111, 1062
27, 3146, 131
2544, 4763, 6044
869, 446, 301
3714, 16, 268
251, 2352, 1177
1501, 271, 687
3652, 228, 175
1501, 2006, 128
67, 1162, 2062
4521, 4502, 1255
63, 12, 1195
810, 5941, 424
322, 63, 424
1645, 2018, 2189
221, 15, 186
510, 0, 3070
553, 404, 67
6116, 245, 230
289, 2161, 230
279, 122, 744
194, 1467, 623
2866, 48, 1056
1935, 3542, 2082
281, 662, 228
950, 2891, 3538
2209, 1050, 112
65, 703, 453
1422, 307, 274
6, 7, 445
1033, 3626, 3354
19, 80, 907
1012, 815, 4280
1358, 3041, 2825
217, 689, 109
1382, 510, 10
1337, 1059, 275
2727, 854, 2182
293, 33, 326
2225, 388, 3251
1767, 76, 33
72, 929, 80
4400, 1770, 735
2379, 228, 668
435, 2283, 399
2795, 424, 458
230, 1130, 254
372, 428, 19
262, 2241, 238
230, 227, 873
2365, 926, 5710
1225, 399, 1367
3020, 1020, 227
640, 1244, 9
1019, 325, 1981
180, 1132, 1893
452, 322, 2998
345, 783, 266
283, 3542, 829
1184, 1225, 1618
2223, 3244, 2755
980, 230, 1700
48, 4463, 330
929, 1653, 6037
80, 1463, 883
263, 867, 112
944, 32, 1294
5006, 9, 325
703, 63, 75
2743, 2, 651
996, 99, 609
768, 989, 2025
793, 552, 311
808, 1542, 108
298, 104, 3304
3730, 236, 2462
893, 32, 160
27, 338, 11
6064, 3902, 464
3356, 58, 57
1881, 2210, 417
2014, 326, 2071
429, 2645, 2267
461, 75, 118
3763, 4318, 3518
180, 4002, 2280
1609, 2291, 67
495, 1019, 1759
1998, 279, 2192
100, 118, 1498
904, 1659, 2055
2969, 3600, 1449
1771, 2306, 9
1042, 3257, 1388
4430, 1736, 1570
273, 452, 4812
65, 3230, 875
1019, 640, 0
832, 936, 5121
1380, 905, 854
2750, 519, 687
557, 292, 972
330, 32, 684
26, 541, 283
5873, 423, 502
360, 858, 2509
2011, 423, 3968
957, 2095, 140
2191, 293, 360
445, 302, 251
1400, 1868, 2236
740, 256, 1847
37, 2782, 431
696, 353, 229
656, 1523, 38
58, 392, 850
1966, 603, 278
230, 196, 1764
6132, 1572, 326
325, 4766, 1866
3498, 3224, 431
93, 3021, 1128
832, 438, 155
4000, 1966, 189
1220, 768, 2133
1294, 2024, 1460
118, 230, 423
427, 332, 649
2555, 612, 292
855, 234, 2549
2256, 510, 67
557, 178, 120
758, 2918, 415
4517, 980, 415
132, 2197, 736
2314, 2208, 5717
330, 718, 2379
65, 1973, 254
863, 717, 1921
80, 649, 1883
4042, 767, 2417
2089, 10, 312
253, 671, 36
1165, 3257, 898
1912, 378, 9
487, 0, 69
509, 75, 108
178, 1321, 1871
521, 440, 1389
435, 1921, 2228
2225, 2541, 221
5699, 155, 912
100, 140, 1426
2204, 2014, 122
2175, 147, 3887
1337, 1437, 2569
1881, 4916, 427
230, 819, 934
423, 36, 480
123, 429, 120
38, 2953, 1171
1815, 2574, 661
5375, 510, 1736
631, 2131, 2732
510, 511, 234
61, 2093, 4171
640, 6141, 99
279, 9, 4063
1210, 689, 12
1659, 494, 20
213, 2124, 4933
1693, 231, 1278
2767, 80, 970
317, 92, 2712
330, 4032, 100
67, 640, 591
3002, 2469, 724
3181, 1485, 1120
4364, 790, 138
6, 794, 515
4151, 229, 1404
2275, 3970, 510
3092, 4199, 61
67, 80, 160
98, 1162, 9
2096, 704, 1660
117, 756, 431
561, 286, 5535
944, 19, 761
904, 2480, 567
118, 33, 298
80, 100, 9
4058, 2400, 2228
855, 22, 706
34, 1054, 1605
3691, 494, 1542
3020, 3021, 675
3127, 4206, 3247
1730, 5444, 905
898, 1535, 1252
12, 192, 2421
476, 110, 2782
19, 126, 239
543, 459, 3700
3201, 230, 1225
499, 989, 254
3094, 183, 2229
28, 281, 628
981, 575, 109
180, 933, 2132
6145, 768, 5495
682, 850, 676
151, 77, 1759
1826, 2437, 965
3916, 1602, 6146
424, 6085, 77
388, 883, 6147
6149, 328, 3030
2529, 1598, 1210
744, 1327, 203
5264, 3455, 2557
785, 3399, 170
869, 1959, 67
27, 431, 192
850, 144, 521
989, 93, 124
675, 797, 850
542, 814, 3467
832, 1059, 4325
725, 851, 2727
1244, 6, 96
180, 873, 6153
348, 1553, 762
2055, 965, 2524
932, 404, 4383
283, 662, 2225
1184, 2537, 404
6157, 1993, 6
2145, 234, 2938
3831, 613, 57
2379, 2778, 92
287, 984, 1018
200, 873, 541
370, 816, 1765
3611, 69, 3306
