1891, 792, 319
195, 421, 77
34, 37, 294
102, 1112, 1750
1587, 1133, 882
83, 1341, 2516
273, 561, 509
719, 437, 287
173, 1043, 32
345, 189, 761
47, 1303, 474
543, 645, 697
1289, 2422, 924
1672, 121, 621
1348, 414, 126
257, 697, 1542
157, 333, 800
741, 146, 45
414, 1650, 1258
415, 2866, 1054
425, 582, 438
3039, 1673, 1006
570, 386, 1666
128, 1062, 330
290, 1305, 2254
80, 119, 370
679, 422, 356
330, 81, 958
98, 770, 2002
1335, 668, 1535
96, 36, 55
80, 958, 941
203, 89, 759
345, 558, 102
270, 33, 72
902, 166, 33
1936, 1837, 2247
310, 558, 614
927, 451, 1618
1150, 262, 358
94, 521, 895
141, 380, 1178
1280, 37, 777
597, 359, 166
168, 1768, 474
102, 1105, 800
216, 1177, 800
929, 1891, 148
151, 533, 331
381, 190, 87
804, 286, 1203
279, 47, 958
940, 611, 442
739, 2243, 1154
26, 2175, 1844
155, 832, 279
668, 929, 1658
217, 178, 550
28, 390, 534
1014, 2485, 199
2469, 201, 847
704, 102, 77
152, 671, 172
1760, 47, 1269
1701, 58, 1014
173, 330, 2574
3050, 123, 52
1300, 82, 777
771, 65, 75
87, 77, 701
1076, 34, 2368
1591, 1264, 975
799, 2166, 784
1269, 28, 37
1872, 660, 770
505, 218, 275
1579, 33, 222
26, 869, 29
2646, 1050, 252
531, 1138, 537
262, 1628, 460
240, 37, 669
241, 408, 188
1021, 1877, 1035
33, 123, 362
408, 1649, 437
715, 3053, 941
493, 42, 1281
1098, 59, 198
560, 283, 797
120, 1683, 38
138, 826, 252
82, 1530, 257
280, 1924, 89
350, 102, 334
2250, 1703, 474
330, 2245, 1305
1803, 86, 79
261, 1830, 835
1421, 2476, 3055
160, 2423, 262
927, 41, 1853
669, 170, 38
705, 2356, 279
70, 777, 94
2867, 742, 205
83, 1469, 765
129, 220, 1248
557, 72, 54
166, 519, 144
1684, 254, 9
166, 560, 1233
223, 208, 1122
222, 535, 65
1863, 103, 166
168, 1132, 252
300, 1501, 987
1557, 65, 100
381, 217, 611
33, 1189, 835
776, 514, 1365
1062, 546, 1346
151, 401, 465
77, 36, 370
356, 174, 415
1535, 862, 697
453, 1958, 314
3059, 3060, 877
687, 380, 47
75, 262, 169
429, 173, 60
163, 166, 376
555, 790, 1444
381, 49, 1234
42, 425, 544
166, 170, 279
693, 199, 283
119, 679, 148
32, 65, 278
3033, 193, 654
141, 394, 1280
1005, 2126, 2375
787, 313, 381
466, 441, 144
897, 790, 41
1434, 111, 288
410, 343, 33
1367, 1353, 60
390, 309, 1137
141, 264, 697
1479, 346, 219
772, 614, 517
453, 2712, 1859
466, 1406, 1854
181, 788, 517
958, 546, 707
27, 142, 255
136, 279, 784
369, 669, 1619
669, 862, 1396
2826, 2679, 488
128, 1528, 205
2550, 86, 270
333, 404, 510
2408, 1961, 136
218, 178, 1648
1023, 3064, 123
1829, 1170, 1089
471, 2243, 152
77, 164, 422
205, 493, 2142
1321, 804, 63
464, 707, 126
403, 901, 151
1760, 246, 689
157, 176, 899
2789, 77, 167
640, 65, 535
240, 292, 478
921, 54, 1214
330, 912, 149
32, 380, 318
311, 81, 157
525, 188, 1280
630, 546, 969
138, 415, 510
52, 33, 422
354, 46, 474
75, 1189, 89
249, 184, 2872
166, 1726, 387
958, 2176, 29
141, 3070, 1088
376, 689, 2324
739, 29, 606
250, 1326, 482
406, 2697, 2419
187, 1308, 715
1094, 49, 1717
47, 195, 173
141, 474, 279
929, 343, 761
1602, 2305, 1014
429, 42, 138
676, 777, 1077
170, 1200, 438
587, 1525, 640
141, 279, 334
478, 602, 128
356, 102, 724
2677, 102, 660
53, 134, 130
146, 65, 1318
13, 1011, 680
2259, 1321, 671
1408, 309, 1666
330, 438, 724
1182, 1515, 403
166, 1362, 952
726, 157, 195
409, 466, 166
77, 166, 1312
1170, 1405, 2113
225, 1753, 223
683, 705, 176
2356, 317, 400
3080, 108, 789
391, 818, 142
362, 48, 165
207, 196, 1072
402, 279, 140
257, 88, 649
13, 141, 3
166, 410, 233
523, 157, 2910
1657, 86, 223
11, 102, 98
2255, 48, 22
1214, 464, 2569
294, 77, 29
1753, 792, 1591
86, 1434, 577
48, 1324, 214
1280, 22, 1248
438, 337, 370
34, 1983, 313
142, 676, 370
592, 2054, 455
138, 257, 902
1238, 2109, 503
590, 2174, 2823
345, 296, 211
928, 483, 166
376, 938, 163
54, 76, 118
195, 726, 378
493, 32, 668
442, 34, 816
546, 394, 1334
2589, 166, 761
1780, 91, 2802
370, 176, 741
2668, 164, 141
46, 3, 724
2089, 43, 343
178, 173, 464
65, 33, 663
565, 403, 415
100, 195, 1011
1292, 157, 1591
2908, 511, 81
313, 87, 2967
185, 1553, 109
132, 54, 223
1047, 1208, 453
402, 2599, 334
436, 252, 1167
124, 76, 334
1687, 257, 186
2569, 166, 689
49, 203, 132
785, 334, 257
207, 302, 557
166, 765, 334
2638, 1562, 2827
718, 1326, 36
60, 1014, 262
1740, 38, 334
2094, 1333, 33
266, 427, 223
835, 1102, 96
334, 176, 241
425, 102, 334
369, 334, 195
163, 205, 1698
666, 1054, 408
100, 297, 719
32, 141, 1745
669, 787, 1088
447, 310, 1026
1098, 334, 1492
695, 283, 1239
806, 406, 276
792, 241, 141
81, 558, 129
1318, 138, 150
334, 1078, 38
195, 130, 1167
356, 257, 611
666, 252, 145
241, 141, 1138
1356, 1184, 439
842, 689, 33
2172, 571, 790
425, 626, 2364
43, 148, 3091
2658, 278, 2109
941, 386, 49
101, 586, 114
195, 510, 38
7, 1444, 87
185, 442, 22
1735, 2371, 175
2600, 517, 1007
725, 173, 343
33, 87, 125
1407, 330, 570
167, 800, 517
34, 313, 359
150, 132, 1098
697, 512, 792
400, 723, 592
8, 362, 36
1805, 1424, 102
644, 34, 565
42, 695, 3096
41, 36, 705
3097, 592, 1475
697, 1754, 2824
394, 189, 493
189, 141, 166
1324, 733, 205
1428, 61, 1600
819, 198, 190
736, 2230, 607
1078, 1264, 118
96, 211, 33
2959, 32, 444
438, 1093, 102
798, 669, 65
255, 81, 451
790, 77, 87
172, 2373, 77
1181, 644, 310
611, 48, 1350
369, 1289, 912
343, 22, 304
441, 790, 804
535, 2550, 130
1214, 1704, 793
697, 334, 1038
22, 843, 142
49, 218, 1487
438, 22, 844
725, 1434, 52
47, 188, 164
669, 3101, 831
3102, 166, 1054
25, 19, 1299
565, 37, 173
1554, 1240, 359
1311, 649, 77
1995, 1644, 133
705, 49, 25
1353, 132, 404
222, 33, 144
3105, 869, 809
32, 2059, 118
163, 561, 918
2029, 708, 562
652, 1072, 2411
903, 1000, 291
424, 819, 330
102, 369, 1434
166, 65, 1195
312, 777, 52
128, 406, 558
1902, 353, 356
77, 695, 984
166, 33, 189
558, 123, 1467
692, 1433, 141
1346, 35, 2151
1105, 166, 330
33, 1319, 252
887, 356, 1195
2382, 1184, 1354
875, 2739, 2763
666, 508, 52
778, 22, 376
380, 504, 895
77, 52, 138
172, 77, 100
697, 645, 1312
300, 687, 34
741, 141, 37
562, 835, 1305
130, 1003, 772
830, 129, 41
636, 33, 52
318, 464, 1201
474, 342, 1350
429, 2099, 172
359, 999, 101
565, 369, 173
2550, 65, 2245
1595, 1210, 695
902, 240, 434
46, 152, 142
1615, 761, 33
1396, 1225, 75
425, 558, 166
201, 771, 324
2432, 2571, 965
435, 128, 41
425, 966, 155
2343, 482, 71
241, 141, 214
341, 679, 437
152, 334, 758
1011, 789, 1338
435, 1078, 476
823, 792, 1424
3109, 703, 429
193, 203, 2373
330, 1526, 1304
333, 372, 406
292, 76, 77
410, 403, 149
2881, 679, 369
1033, 1794, 511
790, 39, 129
376, 313, 473
3110, 387, 33
172, 166, 123
141, 605, 870
89, 658, 200
407, 508, 451
77, 279, 246
689, 369, 49
1146, 510, 2170
856, 1587, 2622
1594, 588, 513
854, 3005, 1399
1133, 214, 781
22, 337, 510
1353, 2376, 73
372, 328, 6
2081, 761, 375
960, 1195, 792
1407, 334, 625
192, 317, 1465
161, 1144, 190
32, 34, 979
174, 1995, 369
1014, 1887, 2724
741, 1266, 476
778, 222, 442
102, 64, 640
87, 929, 653
174, 187, 1573
941, 389, 32
34, 35, 173
777, 174, 63
98, 403, 873
212, 10, 442
77, 343, 33
2371, 1615, 2364
193, 167, 658
290, 61, 859
1165, 369, 1184
2079, 785, 1007
218, 266, 313
476, 166, 1105
1445, 508, 669
819, 488, 130
1610, 141, 725
279, 273, 2761
1974, 2380, 1167
1859, 377, 2400
522, 715, 897
154, 817, 46
778, 1913, 240
283, 1883, 2498
313, 150, 163
425, 77, 170
257, 653, 166
2382, 742, 3116
3118, 287, 1832
425, 102, 32
77, 611, 166
1014, 123, 870
166, 2139, 68
793, 137, 75
33, 155, 172
776, 2160, 560
123, 853, 172
2834, 1614, 374
499, 1092, 407
2916, 201, 558
252, 2419, 2680
313, 376, 571
3120, 2216, 287
373, 132, 300
320, 334, 142
1973, 2010, 2098
1787, 464, 2310
503, 312, 3121
170, 768, 562
20, 1230, 429
707, 1186, 546
1312, 469, 620
489, 447, 2112
377, 776, 958
1965, 3119, 705
89, 442, 22
334, 600, 3122
681, 1817, 252
189, 2574, 1831
532, 343, 589
2249, 327, 684
878, 330, 142
123, 80, 644
128, 252, 1559
1012, 943, 509
784, 334, 902
189, 102, 410
187, 65, 341
566, 173, 1040
166, 334, 195
36, 60, 52
1350, 166, 557
1392, 1027, 1961
508, 43, 1511
3127, 1138, 223
313, 167, 3106
816, 33, 217
424, 2069, 214
77, 330, 408
118, 34, 511
508, 168, 77
173, 453, 343
2349, 2710, 820
317, 11, 59
102, 792, 277
283, 118, 34
305, 155, 777
130, 1014, 47
376, 558, 1399
195, 1016, 223
373, 188, 49
138, 1887, 739
2334, 167, 279
161, 26, 797
223, 257, 406
785, 173, 1328
951, 1170, 770
32, 409, 52
86, 142, 784
915, 2010, 583
1325, 1882, 557
369, 3130, 334
429, 89, 2807
96, 802, 2056
39, 1059, 777
389, 1052, 424
900, 188, 198
566, 155, 294
455, 442, 313
1318, 114, 75
313, 356, 2410
13, 317, 318
151, 195, 1194
1639, 134, 241
1058, 102, 257
60, 100, 2056
287, 630, 610
330, 1007, 166
114, 1326, 1597
41, 166, 42
2253, 1595, 406
741, 81, 1081
36, 150, 1167
2126, 2586, 2579
861, 696, 77
1072, 1040, 1444
1415, 474, 1622
241, 257, 141
777, 1350, 240
792, 784, 334
1146, 873, 510
141, 241, 273
2724, 130, 1119
653, 1526, 742
2765, 96, 102
455, 1232, 522
869, 493, 958
1076, 476, 403
60, 565, 318
200, 653, 195
653, 61, 87
187, 617, 270
22, 390, 164
854, 2557, 214
776, 195, 778
155, 130, 2589
1831, 52, 114
166, 334, 721
435, 980, 763
493, 965, 214
334, 369, 697
240, 476, 1637
52, 33, 249
108, 366, 1105
2766, 534, 52
263, 798, 2486
43, 81, 986
47, 640, 32
25, 605, 35
196, 996, 403
2872, 1528, 518
138, 33, 2299
846, 20, 533
761, 252, 1292
324, 713, 77
313, 252, 777
262, 583, 761
240, 2972, 319
1161, 68, 70
386, 802, 166
640, 356, 1396
1008, 1196, 876
1267, 311, 312
65, 52, 1399
1704, 129, 951
318, 1328, 24
759, 1314, 1880
2849, 193, 98
32, 241, 129
60, 1901, 1350
195, 3141, 75
1399, 1349, 1232
1093, 570, 1695
2595, 1066, 233
717, 273, 2139
992, 1628, 746
330, 77, 166
1893, 1743, 310
410, 902, 166
155, 313, 26
77, 163, 1382
1399, 223, 784
279, 173, 378
376, 681, 222
266, 1741, 135
1067, 390, 132
130, 1469, 966
77, 330, 897
345, 2265, 3144
191, 32, 77
2123, 2472, 292
2872, 792, 334
41, 76, 279
2563, 580, 114
33, 15, 2447
785, 1112, 39
983, 844, 359
893, 115, 1486
343, 125, 1794
173, 107, 680
141, 161, 77
75, 141, 148
250, 1014, 666
11, 1315, 170
438, 333, 1424
294, 150, 474
294, 34, 141
317, 33, 279
52, 942, 2158
785, 148, 802
3146, 89, 1058
1122, 257, 425
376, 726, 334
142, 658, 125
218, 138, 1269
373, 345, 680
521, 883, 2021
425, 633, 571
2571, 195, 390
132, 26, 176
782, 873, 53
645, 1592, 1312
108, 425, 370
100, 108, 835
817, 921, 1072
146, 250, 356
1146, 918, 570
776, 334, 505
97, 557, 1203
697, 992, 170
222, 708, 154
798, 1496, 1586
218, 87, 390
235, 47, 192
123, 128, 233
52, 777, 429
2621, 697, 273
493, 2335, 485
852, 32, 47
902, 166, 257
325, 1312, 359
141, 3150, 535
176, 34, 148
1958, 392, 1052
141, 195, 37
155, 279, 605
777, 52, 560
741, 342, 211
1864, 189, 474
141, 1170, 380
1368, 1543, 129
176, 77, 330
142, 533, 557
376, 725, 558
369, 571, 33
166, 776, 1443
33, 1727, 793
798, 640, 80
900, 535, 334
343, 2059, 32
878, 611, 163
501, 265, 623
640, 146, 669
1747, 2183, 777
390, 626, 34
208, 199, 1334
87, 123, 1398
1178, 166, 3154
562, 174, 835
168, 141, 474
1138, 2873, 2067
2343, 1321, 1293
429, 72, 681
2225, 2658, 1035
1406, 570, 252
1420, 1743, 281
33, 600, 166
195, 534, 369
34, 35, 114
163, 82, 150
1214, 257, 692
991, 1311, 1659
741, 334, 195
77, 87, 166
403, 87, 1067
77, 166, 129
26, 189, 1289
1721, 257, 835
1293, 45, 3048
645, 77, 742
583, 929, 142
240, 175, 222
902, 582, 697
376, 26, 252
1407, 869, 102
35, 330, 861
855, 166, 356
1487, 741, 33
1527, 297, 474
611, 32, 279
26, 168, 330
273, 342, 166
166, 645, 356
263, 232, 100
1173, 476, 26
2471, 33, 35
2141, 1058, 653
875, 2114, 266
359, 1138, 6
973, 208, 214
713, 130, 191
1170, 168, 1014
2242, 2693, 1323
1131, 931, 150
166, 195, 855
817, 35, 87
295, 3074, 1542
1037, 1475, 34
1350, 189, 98
1255, 101, 1315
108, 2773, 370
602, 1614, 2236
3158, 741, 257
605, 518, 311
493, 558, 1982
571, 87, 257
35, 33, 198
166, 146, 1318
1014, 283, 166
1240, 827, 1014
325, 408, 474
87, 1819, 653
83, 130, 669
34, 246, 52
195, 3154, 886
429, 438, 77
1445, 42, 2548
269, 2767, 3163
36, 330, 77
387, 244, 725
2664, 2516, 2833
544, 1076, 466
1267, 2058, 1350
569, 780, 333
345, 785, 473
376, 74, 251
1177, 958, 2621
699, 378, 155
35, 940, 2775
1014, 1701, 1298
108, 466, 22
804, 132, 359
665, 449, 746
2678, 138, 474
741, 860, 777
1848, 47, 1629
15, 739, 166
2881, 252, 705
307, 3104, 2042
484, 2917, 464
2264, 176, 193
369, 1374, 228
434, 503, 189
737, 1105, 162
1761, 782, 342
697, 1253, 842
566, 1972, 533
1658, 777, 376
370, 201, 318
438, 2749, 1837
166, 198, 48
943, 267, 308
645, 692, 653
1090, 480, 250
223, 98, 190
793, 1106, 2020
510, 370, 444
102, 36, 534
102, 142, 928
102, 1248, 273
36, 82, 77
133, 74, 318
152, 138, 438
252, 1519, 2420
343, 410, 1178
943, 278, 110
404, 279, 223
129, 25, 166
790, 283, 597
640, 1652, 695
550, 605, 36
561, 246, 983
739, 1150, 338
193, 283, 2177
1800, 2582, 297
571, 380, 2277
697, 166, 141
1434, 1490, 1601
252, 2933, 150
763, 1537, 128
22, 1142, 1122
968, 899, 1486
2360, 1974, 123
270, 2741, 307
37, 77, 189
562, 565, 86
837, 3166, 883
97, 123, 640
102, 223, 991
802, 141, 164
164, 1586, 166
2692, 703, 283
495, 451, 2039
228, 155, 1133
902, 760, 337
252, 359, 922
337, 1201, 341
37, 390, 318
96, 129, 252
210, 343, 318
217, 3169, 142
378, 222, 35
87, 570, 72
1619, 138, 589
167, 2111, 398
26, 102, 318
817, 1957, 1396
2319, 886, 152
1733, 1350, 1535
174, 3170, 949
252, 380, 605
790, 793, 1559
129, 611, 1536
246, 902, 223
153, 1326, 65
533, 65, 571
141, 102, 252
771, 787, 394
1316, 436, 1292
1122, 362, 645
276, 854, 318
166, 1250, 787
777, 586, 146
797, 36, 345
98, 2821, 252
1571, 295, 16
163, 438, 409
252, 533, 128
49, 35, 550
77, 376, 318
106, 369, 633
474, 189, 87
2212, 3172, 1079
100, 11, 269
477, 856, 223
3145, 1131, 897
257, 247, 11
394, 925, 1848
835, 765, 176
2260, 503, 273
37, 252, 163
195, 343, 318
53, 1779, 1053
87, 875, 442
654, 376, 77
102, 919, 217
35, 1942, 707
1327, 172, 777
252, 1828, 188
107, 106, 1448
3046, 393, 294
172, 163, 173
761, 142, 1146
246, 792, 22
3138, 1538, 1292
1424, 162, 195
150, 128, 77
163, 37, 77
233, 173, 511
386, 141, 252
74, 82, 115
584, 592, 762
1138, 166, 902
586, 77, 130
586, 696, 77
958, 1305, 168
87, 1613, 1806
1883, 3177, 673
172, 819, 701
65, 1700, 166
895, 1277, 205
210, 673, 209
77, 854, 166
2076, 2727, 1334
1292, 1782, 1144
739, 77, 1078
294, 2849, 1148
200, 1542, 533
2664, 192, 843
208, 1679, 174
63, 82, 1123
49, 80, 63
1045, 565, 1731
474, 509, 77
640, 2664, 172
854, 343, 318
508, 199, 77
170, 2390, 633
525, 1027, 723
169, 1592, 3060
514, 1142, 125
582, 1248, 170
1849, 1460, 1433
270, 1701, 709
1876, 792, 217
166, 163, 257
725, 11, 47
71, 166, 42
1188, 188, 1146
388, 166, 77
446, 386, 65
86, 2652, 376
76, 138, 3178
741, 169, 533
1614, 807, 560
725, 46, 48
1194, 166, 560
1536, 2205, 902
205, 409, 150
150, 279, 1982
1045, 94, 86
1492, 474, 81
861, 674, 806
758, 3067, 359
370, 442, 128
189, 13, 511
2879, 1277, 723
134, 35, 474
1259, 1250, 170
2936, 276, 330
46, 279, 2981
82, 297, 313
1478, 605, 758
189, 508, 257
283, 101, 790
1040, 318, 42
776, 742, 760
45, 313, 152
48, 408, 1448
72, 135, 123
173, 525, 666
89, 114, 1348
128, 804, 77
533, 150, 76
570, 38, 76
40, 308, 645
313, 297, 768
302, 173, 777
2086, 166, 1430
198, 86, 1014
1089, 223, 1821
984, 854, 561
1936, 2754, 100
254, 1138, 640
1620, 776, 22
195, 77, 408
149, 474, 857
785, 356, 912
535, 214, 685
257, 566, 294
380, 1011, 1691
669, 986, 356
166, 645, 380
2255, 973, 87
1814, 1350, 777
257, 378, 205
378, 690, 77
1192, 822, 1090
761, 174, 333
854, 22, 611
942, 172, 74
86, 72, 644
645, 1585, 1632
725, 279, 195
1513, 611, 312
195, 390, 1297
771, 669, 611
725, 81, 376
42, 80, 481
42, 539, 535
356, 48, 173
195, 768, 902
343, 697, 1138
170, 155, 195
1350, 2119, 208
166, 77, 155
1420, 546, 2482
605, 640, 330
1277, 48, 170
560, 697, 504
921, 223, 525
41, 172, 273
536, 669, 835
1040, 790, 928
297, 669, 408
40, 400, 666
327, 38, 376
123, 166, 19
80, 146, 1974
940, 87, 200
2604, 2289, 2019
166, 176, 11
2219, 313, 77
47, 570, 76
3102, 1284, 948
168, 98, 1570
535, 633, 77
1178, 760, 166
565, 141, 842
26, 257, 455
771, 217, 3040
464, 51, 82
129, 474, 77
77, 1011, 398
1571, 649, 77
3069, 760, 777
2202, 2706, 141
196, 1656, 406
1542, 164, 2868
3180, 2412, 2207
855, 283, 150
217, 26, 118
1424, 1293, 527
1602, 1802, 784
1112, 103, 330
16, 902, 941
211, 765, 89
356, 653, 77
279, 566, 2373
77, 22, 48
760, 3183, 645
87, 150, 141
223, 1705, 697
26, 257, 166
778, 142, 645
3185, 359, 1120
390, 150, 77
25, 295, 1098
787, 313, 52
1396, 837, 649
141, 1052, 493
81, 2563, 593
166, 1688, 777
313, 89, 94
3185, 200, 279
49, 510, 410
2170, 52, 565
209, 231, 26
476, 223, 586
87, 929, 1228
721, 343, 102
561, 2255, 282
141, 87, 199
26, 166, 1315
486, 81, 1266
208, 1742, 804
2364, 146, 1363
1014, 142, 1864
141, 806, 1305
778, 22, 172
586, 262, 146
166, 220, 223
1318, 653, 81
42, 1391, 176
720, 96, 1740
493, 400, 18
636, 22, 102
768, 380, 686
26, 411, 150
313, 792, 141
312, 493, 758
1518, 918, 1698
510, 173, 1381
201, 1259, 313
2052, 98, 475
1819, 2796, 1422
480, 97, 726
2076, 2158, 1801
343, 273, 223
687, 311, 343
